#   Full data used in Becker et al. 2018
# data sources: K2 campaign 5 (K2 C5)
#               K2 campaign 18 (K2 C18)
#               HATNet survey (HAT)
#               Kelt (KELT)
#               WASP (WASP)
#   Errors are uniquely derived for HAT/KELT/WASP
# data sets. 
#   In the paper, we scale errors so that flat line 
# model has a chi-sq of 1, but that scaling is not
# reflected in this data file. 
#   K2 errors are set to the K2 precision for each 
# K2 campaign.
# Flux and error are normalized.
# BJD and BJD-2454833 are given in days.
#
,BJD,BJD-2454833,Flux,Error,Data_Source
19802,2455922.871,1089.870788,1.002785669,0.00332,KELT
19803,2455922.88,1089.879704,1.001511786,0.00328,KELT
19804,2455922.893,1089.89339,1.000101329,0.00333,KELT
19805,2455922.907,1089.907306,1.001465661,0.00345,KELT
19806,2455922.933,1089.933261,0.998895261,0.00348,KELT
19807,2455922.944,1089.943924,0.995478321,0.00341,KELT
19808,2455922.952,1089.952032,1.004329419,0.00342,KELT
19809,2455922.96,1089.960144,0.997690648,0.00337,KELT
19810,2455923.416,1090.415802,1.004538838,0.0051,KELT
19811,2455923.788,1090.788321,1.004399712,0.0029,KELT
19812,2455923.797,1090.796503,1.001222295,0.00466,KELT
19813,2455923.807,1090.807322,0.999701813,0.00285,KELT
19814,2455923.82,1090.82048,0.997963006,0.00254,KELT
19815,2455923.834,1090.833614,0.998717037,0.00391,KELT
19816,2455923.847,1090.846746,0.997025859,0.00218,KELT
19817,2455923.867,1090.867381,1.000755607,0.00301,KELT
19818,2455923.887,1090.886783,0.999834211,0.00329,KELT
19819,2455923.927,1090.927166,0.99553334,0.00358,KELT
19820,2455923.938,1090.938429,1.000064481,0.00369,KELT
19821,2455923.947,1090.946963,0.998858458,0.00346,KELT
19822,2455923.955,1090.95549,1.000110541,0.0031,KELT
19823,2455924.4,1091.400051,1.002237694,0.00402,KELT
19824,2455924.412,1091.411978,0.99672358,0.00399,KELT
19825,2455924.424,1091.423913,1.013833722,0.0037,KELT
19826,2455924.438,1091.438114,0.993781099,0.00376,KELT
19827,2455924.45,1091.450014,1.001222804,0.00387,KELT
19828,2455924.464,1091.464133,0.998956858,0.00385,KELT
19829,2455924.476,1091.476042,0.998211876,0.00355,KELT
19830,2455924.488,1091.48795,0.997954481,0.00333,KELT
19831,2455924.495,1091.495058,0.996277651,0.00298,KELT
19832,2455924.507,1091.507225,1.001992591,0.00283,KELT
19833,2455924.519,1091.519238,0.996681499,0.0028,KELT
19834,2455924.534,1091.533554,0.997921601,0.00286,KELT
19835,2455924.782,1091.781597,1.003678369,0.00342,KELT
19836,2455924.79,1091.789792,0.998974642,0.00339,KELT
19837,2455924.801,1091.800559,1.004029728,0.00348,KELT
19838,2455925.399,1092.39907,0.995265002,0.00399,KELT
19839,2455925.409,1092.408863,0.992144051,0.00379,KELT
19840,2455925.421,1092.420772,0.999748434,0.00413,KELT
19841,2455925.435,1092.435059,1.00443707,0.0036,KELT
19842,2455925.447,1092.446994,0.995879362,0.00346,KELT
19843,2455925.459,1092.458852,1.000153669,0.00365,KELT
19844,2455925.471,1092.470736,1.002994918,0.00377,KELT
19845,2455925.483,1092.482598,1.004733152,0.00351,KELT
19846,2455925.499,1092.499275,1.001199199,0.00307,KELT
19847,2455925.511,1092.511364,0.998362897,0.00298,KELT
19848,2455925.523,1092.523387,1.003174618,0.00298,KELT
19849,2455925.538,1092.537565,0.99722328,0.00298,KELT
19850,2455925.55,1092.5495,1.002786612,0.0031,KELT
19851,2455925.562,1092.561526,1.001466668,0.00308,KELT
19852,2455925.574,1092.573613,1.002888218,0.0031,KELT
19853,2455925.58,1092.580469,0.999568263,0.00302,KELT
19854,2455926.397,1093.39739,0.994128976,0.0037,KELT
19855,2455926.407,1093.407211,1.003050347,0.00388,KELT
19856,2455926.419,1093.419152,0.998745263,0.00356,KELT
19857,2455926.433,1093.433372,1.009612532,0.00376,KELT
19858,2455926.445,1093.445258,0.996108698,0.00386,KELT
19859,2455926.457,1093.457142,0.992637625,0.00369,KELT
19860,2455926.469,1093.469042,0.997642019,0.00353,KELT
19861,2455926.481,1093.480934,0.997678774,0.00341,KELT
19862,2455926.498,1093.497695,1.014454969,0.00285,KELT
19863,2455926.51,1093.509737,0.998188194,0.00291,KELT
19864,2455926.522,1093.521805,0.999540643,0.00303,KELT
19865,2455926.536,1093.536005,1.002814322,0.00292,KELT
19866,2455926.548,1093.547897,0.997067143,0.00288,KELT
19867,2455926.56,1093.55996,0.998473252,0.00296,KELT
19868,2455926.572,1093.572031,0.99796756,0.00289,KELT
19869,2455926.579,1093.578875,0.99718654,0.0029,KELT
19870,2455927.399,1094.398538,0.99786257,0.00408,KELT
19871,2455927.408,1094.408324,0.99411982,0.00437,KELT
19872,2455927.42,1094.420366,0.993973332,0.00376,KELT
19873,2455927.432,1094.432278,1.004002357,0.00395,KELT
19874,2455927.444,1094.444217,1.003429194,0.00381,KELT
19875,2455927.456,1094.456104,1.003078063,0.00377,KELT
19876,2455927.468,1094.467989,1.010124099,0.00365,KELT
19877,2455927.48,1094.479885,0.996209623,0.00345,KELT
19878,2455927.487,1094.486987,0.994343288,0.0031,KELT
19879,2455927.499,1094.499205,0.998500843,0.00294,KELT
19880,2455927.511,1094.511262,1.00366446,0.00314,KELT
19881,2455927.525,1094.525482,1.000388006,0.00315,KELT
19882,2455927.537,1094.537408,1.014987713,0.00299,KELT
19883,2455927.549,1094.549355,1.004441302,0.00304,KELT
19884,2455927.561,1094.561479,0.998372093,0.00299,KELT
19885,2455927.574,1094.573564,1.001641945,0.00299,KELT
19886,2455927.58,1094.580445,0.996433664,0.003,KELT
19887,2455928.398,1095.397738,0.991924763,0.00429,KELT
19888,2455928.501,1095.500556,0.996222594,0.00307,KELT
19889,2455928.513,1095.512635,1.002417222,0.00309,KELT
19890,2455928.527,1095.526802,0.998372093,0.00298,KELT
19891,2455928.539,1095.53888,1.001125427,0.00281,KELT
19892,2455928.551,1095.550833,0.998068678,0.00292,KELT
19893,2455928.563,1095.562998,1.004210036,0.00297,KELT
19894,2455928.575,1095.575126,1.000996339,0.00288,KELT
19895,2455929.435,1096.435438,0.987440038,0.00295,KELT
19896,2455929.459,1096.459251,1.010896592,0.008,KELT
19897,2455929.471,1096.471276,0.994321276,0.00349,KELT
19898,2455929.488,1096.487934,0.997581568,0.00297,KELT
19899,2455929.5,1096.500007,1.010854615,0.0032,KELT
19900,2455929.512,1096.512054,0.997590756,0.00312,KELT
19901,2455929.526,1096.526271,1.004903993,0.00288,KELT
19902,2455929.538,1096.538229,1.000627608,0.00288,KELT
19903,2455930.437,1097.43709,1.013450946,0.00577,KELT
19904,2455930.449,1097.449137,1.004659124,0.00362,KELT
19905,2455930.459,1097.458875,0.994953382,0.00365,KELT
19906,2455930.471,1097.470734,1.00718844,0.00575,KELT
19907,2455930.487,1097.487419,1.00095946,0.00318,KELT
19908,2455930.499,1097.499465,0.998565224,0.00306,KELT
19909,2455930.512,1097.511537,0.996149188,0.00315,KELT
19910,2455930.526,1097.525739,1.002943644,0.00253,KELT
19911,2455930.538,1097.537821,1.003756909,0.00304,KELT
19912,2455930.55,1097.54993,1.004200786,0.00296,KELT
19913,2455930.562,1097.562042,0.99669068,0.00305,KELT
19914,2455931.387,1098.386668,1.000909318,0.00462,KELT
19915,2455931.396,1098.396478,0.998754462,0.00516,KELT
19916,2455931.409,1098.408525,1.005047835,0.00452,KELT
19917,2455931.424,1098.423592,0.99296681,0.00475,KELT
19918,2455931.435,1098.435449,0.998791258,0.00474,KELT
19919,2455931.447,1098.447323,1.000135246,0.00445,KELT
19920,2455931.457,1098.457111,0.996705219,0.00426,KELT
19921,2455931.469,1098.469005,0.994870911,0.00413,KELT
19922,2455931.488,1098.488128,1.007536128,0.00333,KELT
19923,2455931.526,1098.526274,0.993748152,0.00437,KELT
19924,2455932.387,1099.38724,1.006502209,0.00537,KELT
19925,2455932.399,1099.399223,0.990181328,0.0056,KELT
19926,2455932.414,1099.413554,1.017960046,0.00488,KELT
19927,2455932.425,1099.425453,0.997210247,0.00497,KELT
19928,2455932.437,1099.437376,1.000909318,0.00481,KELT
19929,2455932.449,1099.44925,1.000669661,0.0046,KELT
19930,2455932.459,1099.459002,1.016152132,0.00453,KELT
19931,2455932.471,1099.47065,0.999126434,0.00412,KELT
19932,2455932.478,1099.478264,1.0038956,0.00419,KELT
19933,2455932.49,1099.490306,1.005357638,0.0039,KELT
19934,2455932.502,1099.502476,1.004367291,0.00375,KELT
19935,2455932.517,1099.516628,1.001254531,0.00382,KELT
19936,2455932.529,1099.528622,1.003904847,0.00366,KELT
19937,2455932.541,1099.540716,0.999025208,0.00304,KELT
19938,2455932.553,1099.552816,1.000203735,0.00299,KELT
19939,2455932.565,1099.564897,0.997351881,0.00293,KELT
19940,2455940.36,1107.359978,1.015310161,0.00439,KELT
19941,2455940.37,1107.369644,1.012760449,0.00498,KELT
19942,2455940.381,1107.381436,0.997348026,0.00491,KELT
19943,2455940.405,1107.40513,0.984869601,0.00483,KELT
19944,2455940.415,1107.414833,1.007652374,0.00517,KELT
19945,2455940.425,1107.424525,1.000070767,0.00496,KELT
19946,2455940.432,1107.43205,0.999527466,0.00456,KELT
19947,2455940.44,1107.439581,0.992930229,0.00444,KELT
19948,2455940.454,1107.454298,1.006664166,0.0038,KELT
19949,2455940.461,1107.461149,1.000839612,0.00388,KELT
19950,2455940.468,1107.467974,0.996754944,0.00388,KELT
19951,2455940.475,1107.474787,0.995378759,0.00384,KELT
19952,2455940.482,1107.481611,1.00104244,0.00388,KELT
19953,2455940.488,1107.48843,0.992988726,0.00379,KELT
19954,2455940.493,1107.493017,0.997462124,0.00374,KELT
19955,2455940.498,1107.497602,0.9945448,0.00381,KELT
19956,2455940.502,1107.502184,1.005033585,0.00374,KELT
19957,2455940.507,1107.506778,1.001992591,0.00361,KELT
19958,2455940.511,1107.511325,1.005311338,0.00359,KELT
19959,2455940.516,1107.515909,1.008938414,0.00373,KELT
19960,2455940.521,1107.520507,0.999154042,0.0038,KELT
19961,2455940.525,1107.525077,0.996461198,0.00379,KELT
19962,2455940.53,1107.529664,0.99718654,0.00374,KELT
19963,2455940.534,1107.534247,0.984373994,0.00371,KELT
19964,2455940.539,1107.538854,0.994563121,0.00351,KELT
19965,2455940.543,1107.543438,0.987779947,0.00365,KELT
19966,2455941.36,1108.360121,0.999739226,0.0039,KELT
19967,2455951.334,1118.33396,1.005612661,0.00337,KELT
19968,2455951.344,1118.343712,0.984126061,0.00364,KELT
19969,2455951.356,1118.355686,0.996842929,0.00346,KELT
19970,2455951.368,1118.367525,1.003900643,0.00323,KELT
19971,2455951.382,1118.381521,0.990874684,0.00333,KELT
19972,2455951.393,1118.393403,1.004640617,0.00317,KELT
19973,2455951.403,1118.403238,0.995448353,0.00317,KELT
19974,2455952.323,1119.323205,0.992089224,0.00402,KELT
19975,2455952.335,1119.335086,1.00589056,0.00409,KELT
19976,2455952.347,1119.346999,1.002062321,0.00362,KELT
19977,2455952.361,1119.3612,1.001047609,0.00396,KELT
19978,2455952.373,1119.373019,0.99390925,0.00384,KELT
19979,2455952.387,1119.386975,1.008246522,0.00347,KELT
19980,2455952.399,1119.398793,1.004955271,0.00379,KELT
19981,2455952.411,1119.410719,1.000595931,0.00351,KELT
19982,2455952.427,1119.427355,1.001097764,0.00293,KELT
19983,2455952.439,1119.439366,1.008018814,0.00304,KELT
19984,2455952.451,1119.451483,1.000406435,0.00295,KELT
19985,2455952.466,1119.46571,1.002980596,0.00298,KELT
19986,2455952.478,1119.47761,1.003535044,0.00295,KELT
19987,2455952.49,1119.489659,0.992211602,0.00291,KELT
19988,2455952.502,1119.501684,0.995626332,0.00288,KELT
19989,2455952.514,1119.513721,0.998381289,0.00282,KELT
19990,2455952.693,1119.692987,1.001102416,0.00364,KELT
19991,2455952.701,1119.701143,1.001323743,0.00352,KELT
19992,2455952.709,1119.709299,1.002652734,0.00348,KELT
19993,2455952.72,1119.720021,1.003687613,0.00352,KELT
19994,2455952.731,1119.730809,1.007160392,0.00359,KELT
19995,2455952.744,1119.743852,1.001840363,0.00356,KELT
19996,2455952.757,1119.756903,0.999858362,0.00344,KELT
19997,2455952.77,1119.769935,0.996493364,0.00342,KELT
19998,2455952.792,1119.791614,1.002841092,0.00316,KELT
19999,2455952.8,1119.799965,0.996588461,0.00309,KELT
20000,2455952.813,1119.813033,0.999373831,0.00303,KELT
20001,2455952.826,1119.826104,0.999686867,0.00299,KELT
20002,2455952.839,1119.839185,0.999309395,0.00297,KELT
20003,2455952.852,1119.852138,1.003469433,0.00311,KELT
20004,2455952.863,1119.862831,1.000838575,0.00303,KELT
20005,2455952.871,1119.870964,1.001345747,0.00321,KELT
20006,2455953.323,1120.322502,1.000052345,0.0037,KELT
20007,2455953.332,1120.332307,0.98933354,0.00357,KELT
20008,2455953.344,1120.344206,1.001084489,0.00375,KELT
20009,2455953.358,1120.358389,1.000448489,0.00347,KELT
20010,2455953.37,1120.370265,0.998101556,0.00331,KELT
20011,2455953.384,1120.384345,1.00643732,0.00324,KELT
20012,2455953.396,1120.396193,1.013003002,0.00328,KELT
20013,2455953.408,1120.408071,0.991897356,0.00356,KELT
20014,2455953.425,1120.424775,1.000894924,0.00278,KELT
20015,2455953.437,1120.436777,1.001909532,0.0028,KELT
20016,2455953.449,1120.448826,0.997590756,0.0029,KELT
20017,2455953.463,1120.463014,1.001328313,0.00281,KELT
20018,2455953.475,1120.47492,0.993409541,0.00287,KELT
20019,2455953.487,1120.487042,1.000692126,0.00276,KELT
20020,2455953.499,1120.499112,1.001734208,0.00282,KELT
20021,2455953.686,1120.685739,0.999011448,0.0036,KELT
20022,2455953.696,1120.696472,1.002301857,0.00355,KELT
20023,2455953.705,1120.704666,0.998781432,0.00337,KELT
20024,2455953.715,1120.715428,0.997044226,0.00335,KELT
20025,2455953.726,1120.726194,0.998606655,0.00331,KELT
20026,2455953.739,1120.739221,1.000365012,0.00339,KELT
20027,2455953.752,1120.752243,0.995667642,0.00338,KELT
20028,2455953.765,1120.765273,0.996722853,0.00345,KELT
20029,2455953.787,1120.786979,1.000221094,0.00341,KELT
20030,2455953.795,1120.79533,1.000967649,0.00342,KELT
20031,2455953.808,1120.808326,1.000727953,0.0036,KELT
20032,2455953.821,1120.821324,1.001548687,0.00363,KELT
20033,2455953.834,1120.834333,1.003469433,0.00359,KELT
20034,2455953.847,1120.847339,1.001594816,0.00349,KELT
20035,2455953.858,1120.85807,0.995955254,0.0034,KELT
20036,2455953.866,1120.866241,0.997212884,0.00338,KELT
20037,2455953.874,1120.874411,1.001696306,0.0034,KELT
20038,2455954.341,1121.341305,1.004298312,0.004,KELT
20039,2455954.348,1121.348102,0.991440675,0.00425,KELT
20040,2455954.358,1121.357877,0.992463932,0.00415,KELT
20041,2455954.362,1121.362342,1.006400242,0.00403,KELT
20042,2455954.372,1121.372083,0.994641859,0.00394,KELT
20043,2455954.377,1121.376551,1.011688312,0.00361,KELT
20044,2455954.386,1121.386321,0.992747341,0.00391,KELT
20045,2455954.391,1121.390837,0.999628737,0.00393,KELT
20046,2455954.398,1121.398459,0.989579597,0.00383,KELT
20047,2455954.405,1121.405195,0.999932611,0.00354,KELT
20048,2455954.412,1121.412418,1.005783695,0.00299,KELT
20049,2455954.42,1121.420011,1.000811956,0.00307,KELT
20050,2455954.427,1121.426852,0.994370765,0.00299,KELT
20051,2455954.434,1121.434469,0.997012042,0.00285,KELT
20052,2455954.441,1121.441249,0.998703197,0.00302,KELT
20053,2455954.451,1121.451005,0.999862925,0.00301,KELT
20054,2455954.456,1121.455598,1.00794454,0.00301,KELT
20055,2455954.465,1121.465353,1.002509556,0.00298,KELT
20056,2455954.47,1121.469911,0.99514958,0.00299,KELT
20057,2455954.48,1121.479654,1.00216796,0.00292,KELT
20058,2455954.486,1121.486461,1.000784302,0.00292,KELT
20059,2455954.494,1121.493967,0.99645202,0.00284,KELT
20060,2455954.501,1121.500773,1.002666545,0.00281,KELT
20061,2455954.508,1121.50828,0.999872134,0.00295,KELT
20062,2455954.694,1121.694293,0.994164752,0.00333,KELT
20063,2455954.702,1121.702486,0.987675365,0.0078,KELT
20064,2455954.713,1121.713248,0.990974074,0.00402,KELT
20065,2455954.724,1121.724022,1.004788343,0.0032,KELT
20066,2455954.737,1121.737039,1.00247728,0.00335,KELT
20067,2455954.75,1121.750064,0.996291458,0.00922,KELT
20068,2455955.321,1122.321186,0.994577735,0.00395,KELT
20069,2455955.326,1122.325823,1.006863813,0.00384,KELT
20070,2455955.333,1122.333307,0.994861747,0.00356,KELT
20071,2455955.34,1122.340106,0.987958569,0.00399,KELT
20072,2455955.35,1122.349815,0.995228336,0.00389,KELT
20073,2455955.354,1122.354285,1.010552155,0.00369,KELT
20074,2455955.364,1122.364027,1.001010729,0.00369,KELT
20075,2455955.369,1122.368528,1.010179922,0.00355,KELT
20076,2455955.38,1122.380485,0.994586895,0.00349,KELT
20077,2455955.385,1122.384967,1.000420846,0.00361,KELT
20078,2455955.393,1122.392598,1.001573286,0.00353,KELT
20079,2455955.399,1122.399367,1.001112151,0.00357,KELT
20080,2455955.407,1122.406566,0.997480499,0.00299,KELT
20081,2455955.414,1122.414183,0.994700542,0.00294,KELT
20082,2455955.421,1122.420987,0.98828958,0.00309,KELT
20083,2455955.429,1122.428722,0.988735724,0.00294,KELT
20084,2455955.436,1122.435565,0.999181652,0.00277,KELT
20085,2455955.443,1122.443166,1.002740431,0.00286,KELT
20086,2455955.45,1122.449991,0.993546802,0.00289,KELT
20087,2455955.46,1122.459755,0.994865471,0.00289,KELT
20088,2455955.464,1122.464313,0.997792926,0.00298,KELT
20089,2455955.474,1122.474076,1.002057197,0.00288,KELT
20090,2455955.481,1122.48091,1.00120842,0.00278,KELT
20091,2455955.488,1122.488432,0.992156769,0.00288,KELT
20092,2455955.495,1122.495258,0.991754754,0.00277,KELT
20093,2455955.503,1122.502864,1.004099047,0.00276,KELT
20094,2455955.675,1122.675011,0.998735435,0.00375,KELT
20095,2455955.682,1122.682175,1.000825826,0.00376,KELT
20096,2455955.689,1122.689341,0.999885991,0.0037,KELT
20097,2455955.694,1122.694064,0.999526875,0.00364,KELT
20098,2455955.699,1122.698781,0.996181344,0.00367,KELT
20099,2455955.704,1122.703499,1.005890279,0.00367,KELT
20100,2455955.712,1122.711956,0.995346713,0.00364,KELT
20101,2455955.723,1122.722682,1.003548951,0.00359,KELT
20102,2455955.733,1122.733405,0.998110089,0.00359,KELT
20103,2455955.744,1122.744125,0.997797563,0.00357,KELT
20104,2455955.755,1122.754849,1.001701957,0.00352,KELT
20105,2455955.779,1122.779049,0.999070097,0.00312,KELT
20106,2455955.787,1122.787374,0.993774237,0.00312,KELT
20107,2455955.798,1122.798072,0.99952113,0.00308,KELT
20108,2455955.811,1122.811023,1.003192175,0.0033,KELT
20109,2455955.824,1122.823974,1.000727953,0.0032,KELT
20110,2455955.837,1122.836928,0.999686867,0.00315,KELT
20111,2455955.848,1122.847625,1.000128966,0.00315,KELT
20112,2455955.856,1122.855757,0.998315762,0.00302,KELT
20113,2455955.864,1122.863891,0.993975643,0.00313,KELT
20114,2455956.68,1123.680451,0.997751612,0.00396,KELT
20115,2455956.688,1123.687622,0.997972198,0.00389,KELT
20116,2455956.692,1123.692331,1.005945871,0.0038,KELT
20117,2455956.697,1123.697044,1.000346584,0.00391,KELT
20118,2455956.702,1123.701756,1.003863279,0.00389,KELT
20119,2455956.71,1123.710222,0.998625052,0.0038,KELT
20120,2455956.721,1123.72094,1.000033357,0.00387,KELT
20121,2455956.732,1123.731651,1.001157743,0.0038,KELT
20122,2455956.742,1123.742381,1.005779105,0.00373,KELT
20123,2455956.753,1123.7531,0.999039053,0.00374,KELT
20124,2455956.777,1123.777306,1.000691082,0.00346,KELT
20125,2455956.786,1123.785627,0.999944734,0.0034,KELT
20126,2455956.796,1123.796321,0.997020006,0.00324,KELT
20127,2455956.809,1123.809284,0.999650034,0.00333,KELT
20128,2455956.822,1123.822244,0.997837699,0.00285,KELT
20129,2455956.835,1123.8352,1.002176218,0.00297,KELT
20130,2455956.846,1123.845895,1.002868804,0.00327,KELT
20131,2455956.854,1123.854017,1.000562044,0.00326,KELT
20132,2455956.862,1123.862151,0.996441594,0.00302,KELT
20133,2455957.309,1124.309492,1.011781496,0.0041,KELT
20134,2455957.314,1124.314085,0.996218798,0.00438,KELT
20135,2455957.328,1124.328424,1.0045851,0.0042,KELT
20136,2455957.336,1124.335976,1.009361493,0.00412,KELT
20137,2455957.344,1124.343539,0.999150092,0.00393,KELT
20138,2455957.353,1124.353326,1.000651228,0.00372,KELT
20139,2455957.358,1124.357822,0.990299894,0.00359,KELT
20140,2455957.368,1124.367601,0.994083196,0.00369,KELT
20141,2455957.372,1124.372143,1.012126352,0.00338,KELT
20142,2455957.382,1124.381966,0.998947657,0.00354,KELT
20143,2455957.389,1124.388767,1.003216653,0.00337,KELT
20144,2455957.396,1124.396406,1.007995823,0.00334,KELT
20145,2455957.403,1124.403487,0.996158364,0.00284,KELT
20146,2455957.406,1124.405674,0.997131432,0.0029,KELT
20147,2455957.413,1124.412527,1.000323507,0.00278,KELT
20148,2455957.42,1124.420182,0.993098486,0.00282,KELT
20149,2455957.671,1124.671129,1.004362708,0.00391,KELT
20150,2455957.676,1124.675845,0.998220416,0.00389,KELT
20151,2455957.681,1124.680552,1.003484249,0.00387,KELT
20152,2455957.685,1124.68526,1.003826294,0.00378,KELT
20153,2455957.69,1124.689974,0.995337545,0.00381,KELT
20154,2455957.695,1124.694683,0.996245576,0.00379,KELT
20155,2455957.699,1124.6994,1.005075285,0.00385,KELT
20156,2455957.704,1124.704113,0.997457572,0.00383,KELT
20157,2455957.709,1124.708822,0.998321559,0.00381,KELT
20158,2455957.716,1124.716007,1.001462097,0.0038,KELT
20159,2455957.723,1124.723196,0.993707005,0.00377,KELT
20160,2455957.73,1124.730384,0.999462432,0.00376,KELT
20161,2455957.738,1124.737572,0.998202027,0.00373,KELT
20162,2455957.745,1124.744757,1.010431106,0.00369,KELT
20163,2455957.752,1124.751949,1.000567744,0.0037,KELT
20164,2455957.776,1124.776053,0.99812267,0.0036,KELT
20165,2455957.782,1124.782111,0.996882258,0.00358,KELT
20166,2455957.791,1124.790539,0.997718218,0.00355,KELT
20167,2455957.801,1124.801233,0.999659242,0.00354,KELT
20168,2455957.812,1124.811919,1.001890089,0.00361,KELT
